defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0011619	acetylcholine-gated channel complex skeletal muscle cell position, abnormal	http://purl.obolibrary.org/obo/GO_0005892	acetylcholine-gated channel complex	http://purl.obolibrary.org/obo/ZFA_0009115	skeletal muscle cell
http://purl.obolibrary.org/obo/ZP_0001679	acetylcholine-gated channel complex trunk musculature position, abnormal	http://purl.obolibrary.org/obo/GO_0005892	acetylcholine-gated channel complex	http://purl.obolibrary.org/obo/ZFA_0000473	trunk musculature
http://purl.obolibrary.org/obo/ZP_0005725	actin cap epiblast position, abnormal	http://purl.obolibrary.org/obo/GO_0030478	actin cap	http://purl.obolibrary.org/obo/ZFA_0000018	epiblast
http://purl.obolibrary.org/obo/ZP_0101541	anatomical region intestinal bulb position, abnormal	http://purl.obolibrary.org/obo/BSPO_0000070	anatomical region	http://purl.obolibrary.org/obo/ZFA_0001076	intestinal bulb
http://purl.obolibrary.org/obo/ZP_0104714	anterior region lens position, abnormal	http://purl.obolibrary.org/obo/BSPO_0000071	anterior region	http://purl.obolibrary.org/obo/ZFA_0000035	lens
http://purl.obolibrary.org/obo/ZP_0023030	apical plasma membrane pronephric duct position, abnormal	http://purl.obolibrary.org/obo/GO_0016324	apical plasma membrane	http://purl.obolibrary.org/obo/ZFA_0000150	pronephric duct
http://purl.obolibrary.org/obo/ZP_0016053	axon motor neuron position, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009052	motor neuron
http://purl.obolibrary.org/obo/ZP_0001739	axon olfactory receptor cell position, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0009125	olfactory receptor cell
http://purl.obolibrary.org/obo/ZP_0001569	axon trigeminal ganglion position, abnormal	http://purl.obolibrary.org/obo/GO_0030424	axon	http://purl.obolibrary.org/obo/ZFA_0000295	trigeminal ganglion
http://purl.obolibrary.org/obo/ZP_0012942	branchiomotor neuron rhombomere 6 position, abnormal	http://purl.obolibrary.org/obo/ZFA_0005731	branchiomotor neuron	http://purl.obolibrary.org/obo/ZFA_0000069	rhombomere 6
http://purl.obolibrary.org/obo/ZP_0013318	branchiomotor neuron rhombomere 7 position, abnormal	http://purl.obolibrary.org/obo/ZFA_0005731	branchiomotor neuron	http://purl.obolibrary.org/obo/ZFA_0000949	rhombomere 7
http://purl.obolibrary.org/obo/ZP_0016513	cell body CaP motoneuron position, abnormal	http://purl.obolibrary.org/obo/GO_0044297	cell body	http://purl.obolibrary.org/obo/ZFA_0009243	CaP motoneuron
http://purl.obolibrary.org/obo/ZP_0016511	cell body MiP motor neuron position, abnormal	http://purl.obolibrary.org/obo/GO_0044297	cell body	http://purl.obolibrary.org/obo/ZFA_0005179	MiP motor neuron
http://purl.obolibrary.org/obo/ZP_0016512	cell body RoP motor neuron position, abnormal	http://purl.obolibrary.org/obo/GO_0044297	cell body	http://purl.obolibrary.org/obo/ZFA_0005180	RoP motor neuron
http://purl.obolibrary.org/obo/ZP_0101374	cell notochord position, abnormal	http://purl.obolibrary.org/obo/ZFA_0009000	cell	http://purl.obolibrary.org/obo/ZFA_0000135	notochord
