entity	defined_class
http://purl.obolibrary.org/obo/CHEBI_4792	http://purl.obolibrary.org/obo/UPHENO_0076081
http://purl.obolibrary.org/obo/CHEBI_39214	http://purl.obolibrary.org/obo/UPHENO_0076082
http://purl.obolibrary.org/obo/CHEBI_6015	http://purl.obolibrary.org/obo/UPHENO_0076083
http://purl.obolibrary.org/obo/CHEBI_16136	http://purl.obolibrary.org/obo/UPHENO_0076084
http://purl.obolibrary.org/obo/CHEBI_38324	http://purl.obolibrary.org/obo/UPHENO_0076085
http://purl.obolibrary.org/obo/CHEBI_25255	http://purl.obolibrary.org/obo/UPHENO_0076086
http://purl.obolibrary.org/obo/CHEBI_29699	http://purl.obolibrary.org/obo/UPHENO_0076088
http://purl.obolibrary.org/obo/CHEBI_2814	http://purl.obolibrary.org/obo/UPHENO_0076089
http://purl.obolibrary.org/obo/CHEBI_38808	http://purl.obolibrary.org/obo/UPHENO_0076090
http://purl.obolibrary.org/obo/CHEBI_23359	http://purl.obolibrary.org/obo/UPHENO_0076091
http://purl.obolibrary.org/obo/CHEBI_27638	http://purl.obolibrary.org/obo/UPHENO_0076092
http://purl.obolibrary.org/obo/CHEBI_25016	http://purl.obolibrary.org/obo/UPHENO_0076093
http://purl.obolibrary.org/obo/CHEBI_16240	http://purl.obolibrary.org/obo/UPHENO_0076260
http://purl.obolibrary.org/obo/CHEBI_2682	http://purl.obolibrary.org/obo/UPHENO_0076094
http://purl.obolibrary.org/obo/CHEBI_31286	http://purl.obolibrary.org/obo/UPHENO_0076095
http://purl.obolibrary.org/obo/CHEBI_7451	http://purl.obolibrary.org/obo/UPHENO_0076096
http://purl.obolibrary.org/obo/CHEBI_37943	http://purl.obolibrary.org/obo/UPHENO_0076097
http://purl.obolibrary.org/obo/CHEBI_38119	http://purl.obolibrary.org/obo/UPHENO_0076098
http://purl.obolibrary.org/obo/CHEBI_6923	http://purl.obolibrary.org/obo/UPHENO_0076099
http://purl.obolibrary.org/obo/CHEBI_8309	http://purl.obolibrary.org/obo/UPHENO_0076100
http://purl.obolibrary.org/obo/CHEBI_3534	http://purl.obolibrary.org/obo/UPHENO_0076101
http://purl.obolibrary.org/obo/CHEBI_138856	http://purl.obolibrary.org/obo/UPHENO_0076102
http://purl.obolibrary.org/obo/CHEBI_161680	http://purl.obolibrary.org/obo/UPHENO_0076103
http://purl.obolibrary.org/obo/CHEBI_100147	http://purl.obolibrary.org/obo/UPHENO_0076104
http://purl.obolibrary.org/obo/CHEBI_5280	http://purl.obolibrary.org/obo/UPHENO_0076105
http://purl.obolibrary.org/obo/CHEBI_52646	http://purl.obolibrary.org/obo/UPHENO_0076106
http://purl.obolibrary.org/obo/CHEBI_404903	http://purl.obolibrary.org/obo/UPHENO_0076107
http://purl.obolibrary.org/obo/CHEBI_27902	http://purl.obolibrary.org/obo/UPHENO_0076108
http://purl.obolibrary.org/obo/CHEBI_7566	http://purl.obolibrary.org/obo/UPHENO_0076109
http://purl.obolibrary.org/obo/CHEBI_9986	http://purl.obolibrary.org/obo/UPHENO_0076110
http://purl.obolibrary.org/obo/CHEBI_6472	http://purl.obolibrary.org/obo/UPHENO_0076111
http://purl.obolibrary.org/obo/CHEBI_61739	http://purl.obolibrary.org/obo/UPHENO_0076112
http://purl.obolibrary.org/obo/CHEBI_133833	http://purl.obolibrary.org/obo/UPHENO_0076113
http://purl.obolibrary.org/obo/CHEBI_3405	http://purl.obolibrary.org/obo/UPHENO_0076114
http://purl.obolibrary.org/obo/CHEBI_87209	http://purl.obolibrary.org/obo/UPHENO_0076115
http://purl.obolibrary.org/obo/CHEBI_2676	http://purl.obolibrary.org/obo/UPHENO_0076116
http://purl.obolibrary.org/obo/CHEBI_478164	http://purl.obolibrary.org/obo/UPHENO_0076117
http://purl.obolibrary.org/obo/CHEBI_600103	http://purl.obolibrary.org/obo/UPHENO_0076118
http://purl.obolibrary.org/obo/CHEBI_63598	http://purl.obolibrary.org/obo/UPHENO_0076119
http://purl.obolibrary.org/obo/CHEBI_5827	http://purl.obolibrary.org/obo/UPHENO_0076120
http://purl.obolibrary.org/obo/CHEBI_28669	http://purl.obolibrary.org/obo/UPHENO_0076121
http://purl.obolibrary.org/obo/CHEBI_71415	http://purl.obolibrary.org/obo/UPHENO_0076122
http://purl.obolibrary.org/obo/CHEBI_23414	http://purl.obolibrary.org/obo/UPHENO_0076123
http://purl.obolibrary.org/obo/CHEBI_28545	http://purl.obolibrary.org/obo/UPHENO_0076124
http://purl.obolibrary.org/obo/CHEBI_51208	http://purl.obolibrary.org/obo/UPHENO_0076125
http://purl.obolibrary.org/obo/CHEBI_471744	http://purl.obolibrary.org/obo/UPHENO_0076126
http://purl.obolibrary.org/obo/CHEBI_582124	http://purl.obolibrary.org/obo/UPHENO_0076127
http://purl.obolibrary.org/obo/CHEBI_4520	http://purl.obolibrary.org/obo/UPHENO_0076128
http://purl.obolibrary.org/obo/CHEBI_47519	http://purl.obolibrary.org/obo/UPHENO_0076129
http://purl.obolibrary.org/obo/CHEBI_6827	http://purl.obolibrary.org/obo/UPHENO_0076130
http://purl.obolibrary.org/obo/CHEBI_32158	http://purl.obolibrary.org/obo/UPHENO_0076131
http://purl.obolibrary.org/obo/CHEBI_17658	http://purl.obolibrary.org/obo/UPHENO_0076132
http://purl.obolibrary.org/obo/CHEBI_4885	http://purl.obolibrary.org/obo/UPHENO_0076133
http://purl.obolibrary.org/obo/CHEBI_135928	http://purl.obolibrary.org/obo/UPHENO_0076134
http://purl.obolibrary.org/obo/CHEBI_100241	http://purl.obolibrary.org/obo/UPHENO_0076135
http://purl.obolibrary.org/obo/CHEBI_100246	http://purl.obolibrary.org/obo/UPHENO_0076136
http://purl.obolibrary.org/obo/CHEBI_6030	http://purl.obolibrary.org/obo/UPHENO_0076137
http://purl.obolibrary.org/obo/CHEBI_52549	http://purl.obolibrary.org/obo/UPHENO_0076138
http://purl.obolibrary.org/obo/CHEBI_50011	http://purl.obolibrary.org/obo/UPHENO_0076139
http://purl.obolibrary.org/obo/CHEBI_8434	http://purl.obolibrary.org/obo/UPHENO_0076140
http://purl.obolibrary.org/obo/CHEBI_9763	http://purl.obolibrary.org/obo/UPHENO_0076141
http://purl.obolibrary.org/obo/CHEBI_8674	http://purl.obolibrary.org/obo/UPHENO_0076142
http://purl.obolibrary.org/obo/CHEBI_4877	http://purl.obolibrary.org/obo/UPHENO_0076143
http://purl.obolibrary.org/obo/CHEBI_4998	http://purl.obolibrary.org/obo/UPHENO_0076144
http://purl.obolibrary.org/obo/CHEBI_77053	http://purl.obolibrary.org/obo/UPHENO_0076145
http://purl.obolibrary.org/obo/CHEBI_94759	http://purl.obolibrary.org/obo/UPHENO_0081419
http://purl.obolibrary.org/obo/CHEBI_22907	http://purl.obolibrary.org/obo/UPHENO_0076146
http://purl.obolibrary.org/obo/CHEBI_4511	http://purl.obolibrary.org/obo/UPHENO_0076147
http://purl.obolibrary.org/obo/CHEBI_43968	http://purl.obolibrary.org/obo/UPHENO_0076148
http://purl.obolibrary.org/obo/CHEBI_44137	http://purl.obolibrary.org/obo/UPHENO_0076149
http://purl.obolibrary.org/obo/CHEBI_28201	http://purl.obolibrary.org/obo/UPHENO_0076150
http://purl.obolibrary.org/obo/CHEBI_17076	http://purl.obolibrary.org/obo/UPHENO_0076152
http://purl.obolibrary.org/obo/CHEBI_5195	http://purl.obolibrary.org/obo/UPHENO_0076153
http://purl.obolibrary.org/obo/CHEBI_17630	http://purl.obolibrary.org/obo/UPHENO_0076154
http://purl.obolibrary.org/obo/CHEBI_63607	http://purl.obolibrary.org/obo/UPHENO_0076155
http://purl.obolibrary.org/obo/CHEBI_35720	http://purl.obolibrary.org/obo/UPHENO_0076156
http://purl.obolibrary.org/obo/CHEBI_7934	http://purl.obolibrary.org/obo/UPHENO_0076157
http://purl.obolibrary.org/obo/CHEBI_28077	http://purl.obolibrary.org/obo/UPHENO_0076158
http://purl.obolibrary.org/obo/CHEBI_209807	http://purl.obolibrary.org/obo/UPHENO_0076159
http://purl.obolibrary.org/obo/CHEBI_81822	http://purl.obolibrary.org/obo/UPHENO_0076160
http://purl.obolibrary.org/obo/CHEBI_27666	http://purl.obolibrary.org/obo/UPHENO_0076161
http://purl.obolibrary.org/obo/CHEBI_623918	http://purl.obolibrary.org/obo/UPHENO_0076162
http://purl.obolibrary.org/obo/CHEBI_472657	http://purl.obolibrary.org/obo/UPHENO_0076163
http://purl.obolibrary.org/obo/CHEBI_9665	http://purl.obolibrary.org/obo/UPHENO_0076164
http://purl.obolibrary.org/obo/CHEBI_204928	http://purl.obolibrary.org/obo/UPHENO_0076165
http://purl.obolibrary.org/obo/CHEBI_69136	http://purl.obolibrary.org/obo/UPHENO_0076166
http://purl.obolibrary.org/obo/CHEBI_7809	http://purl.obolibrary.org/obo/UPHENO_0076167
http://purl.obolibrary.org/obo/CHEBI_27656	http://purl.obolibrary.org/obo/UPHENO_0076168
http://purl.obolibrary.org/obo/CHEBI_45081	http://purl.obolibrary.org/obo/UPHENO_0076169
http://purl.obolibrary.org/obo/CHEBI_27412	http://purl.obolibrary.org/obo/UPHENO_0076170
http://purl.obolibrary.org/obo/CHEBI_28864	http://purl.obolibrary.org/obo/UPHENO_0076171
http://purl.obolibrary.org/obo/CHEBI_8489	http://purl.obolibrary.org/obo/UPHENO_0076172
http://purl.obolibrary.org/obo/CHEBI_9212	http://purl.obolibrary.org/obo/UPHENO_0076173
http://purl.obolibrary.org/obo/CHEBI_5530	http://purl.obolibrary.org/obo/UPHENO_0076174
http://purl.obolibrary.org/obo/CHEBI_9215	http://purl.obolibrary.org/obo/UPHENO_0076175
http://purl.obolibrary.org/obo/CHEBI_34653	http://purl.obolibrary.org/obo/UPHENO_0076176
http://purl.obolibrary.org/obo/CHEBI_3478	http://purl.obolibrary.org/obo/UPHENO_0076177
http://purl.obolibrary.org/obo/CHEBI_64355	http://purl.obolibrary.org/obo/UPHENO_0076178
http://purl.obolibrary.org/obo/CHEBI_27565	http://purl.obolibrary.org/obo/UPHENO_0076179
http://purl.obolibrary.org/obo/CHEBI_86482	http://purl.obolibrary.org/obo/UPHENO_0076180
http://purl.obolibrary.org/obo/CHEBI_81923	http://purl.obolibrary.org/obo/UPHENO_0076181
http://purl.obolibrary.org/obo/CHEBI_149836	http://purl.obolibrary.org/obo/UPHENO_0076182
http://purl.obolibrary.org/obo/CHEBI_7025	http://purl.obolibrary.org/obo/UPHENO_0076183
http://purl.obolibrary.org/obo/CHEBI_50694	http://purl.obolibrary.org/obo/UPHENO_0076184
http://purl.obolibrary.org/obo/CHEBI_9321	http://purl.obolibrary.org/obo/UPHENO_0076185
http://purl.obolibrary.org/obo/CHEBI_8232	http://purl.obolibrary.org/obo/UPHENO_0076186
http://purl.obolibrary.org/obo/CHEBI_9448	http://purl.obolibrary.org/obo/UPHENO_0076187
http://purl.obolibrary.org/obo/CHEBI_55346	http://purl.obolibrary.org/obo/UPHENO_0076188
http://purl.obolibrary.org/obo/CHEBI_32588	http://purl.obolibrary.org/obo/UPHENO_0076190
http://purl.obolibrary.org/obo/CHEBI_46081	http://purl.obolibrary.org/obo/UPHENO_0076191
http://purl.obolibrary.org/obo/CHEBI_46633	http://purl.obolibrary.org/obo/UPHENO_0076192
http://purl.obolibrary.org/obo/CHEBI_81913	http://purl.obolibrary.org/obo/UPHENO_0076193
http://purl.obolibrary.org/obo/CHEBI_81917	http://purl.obolibrary.org/obo/UPHENO_0076194
http://purl.obolibrary.org/obo/CHEBI_17154	http://purl.obolibrary.org/obo/UPHENO_0076195
http://purl.obolibrary.org/obo/CHEBI_7731	http://purl.obolibrary.org/obo/UPHENO_0076196
http://purl.obolibrary.org/obo/CHEBI_3371	http://purl.obolibrary.org/obo/UPHENO_0076197
http://purl.obolibrary.org/obo/CHEBI_78696	http://purl.obolibrary.org/obo/UPHENO_0076198
http://purl.obolibrary.org/obo/CHEBI_17833	http://purl.obolibrary.org/obo/UPHENO_0076199
http://purl.obolibrary.org/obo/CHEBI_3015	http://purl.obolibrary.org/obo/UPHENO_0076200
http://purl.obolibrary.org/obo/CHEBI_3499	http://purl.obolibrary.org/obo/UPHENO_0076201
http://purl.obolibrary.org/obo/CHEBI_29007	http://purl.obolibrary.org/obo/UPHENO_0076202
http://purl.obolibrary.org/obo/CHEBI_8273	http://purl.obolibrary.org/obo/UPHENO_0076203
http://purl.obolibrary.org/obo/CHEBI_30911	http://purl.obolibrary.org/obo/UPHENO_0081420
http://purl.obolibrary.org/obo/CHEBI_9242	http://purl.obolibrary.org/obo/UPHENO_0076204
http://purl.obolibrary.org/obo/CHEBI_9587	http://purl.obolibrary.org/obo/UPHENO_0076205
http://purl.obolibrary.org/obo/CHEBI_52492	http://purl.obolibrary.org/obo/UPHENO_0076206
http://purl.obolibrary.org/obo/CHEBI_6076	http://purl.obolibrary.org/obo/UPHENO_0076207
http://purl.obolibrary.org/obo/CHEBI_2955	http://purl.obolibrary.org/obo/UPHENO_0076208
http://purl.obolibrary.org/obo/CHEBI_81853	http://purl.obolibrary.org/obo/UPHENO_0081421
http://purl.obolibrary.org/obo/CHEBI_25675	http://purl.obolibrary.org/obo/UPHENO_0076209
http://purl.obolibrary.org/obo/CHEBI_45285	http://purl.obolibrary.org/obo/UPHENO_0076210
http://purl.obolibrary.org/obo/CHEBI_3393	http://purl.obolibrary.org/obo/UPHENO_0076211
http://purl.obolibrary.org/obo/CHEBI_3392	http://purl.obolibrary.org/obo/UPHENO_0076212
http://purl.obolibrary.org/obo/CHEBI_45615	http://purl.obolibrary.org/obo/UPHENO_0076213
http://purl.obolibrary.org/obo/CHEBI_474053	http://purl.obolibrary.org/obo/UPHENO_0076214
http://purl.obolibrary.org/obo/CHEBI_75283	http://purl.obolibrary.org/obo/UPHENO_0076215
http://purl.obolibrary.org/obo/CHEBI_45979	http://purl.obolibrary.org/obo/UPHENO_0076216
http://purl.obolibrary.org/obo/CHEBI_27641	http://purl.obolibrary.org/obo/UPHENO_0076217
http://purl.obolibrary.org/obo/CHEBI_28971	http://purl.obolibrary.org/obo/UPHENO_0076218
http://purl.obolibrary.org/obo/CHEBI_27881	http://purl.obolibrary.org/obo/UPHENO_0076219
http://purl.obolibrary.org/obo/CHEBI_27644	http://purl.obolibrary.org/obo/UPHENO_0076220
http://purl.obolibrary.org/obo/CHEBI_46024	http://purl.obolibrary.org/obo/UPHENO_0076221
http://purl.obolibrary.org/obo/CHEBI_41948	http://purl.obolibrary.org/obo/UPHENO_0076222
http://purl.obolibrary.org/obo/CHEBI_7507	http://purl.obolibrary.org/obo/UPHENO_0076223
http://purl.obolibrary.org/obo/CHEBI_16976	http://purl.obolibrary.org/obo/UPHENO_0076224
http://purl.obolibrary.org/obo/CHEBI_63611	http://purl.obolibrary.org/obo/UPHENO_0076225
http://purl.obolibrary.org/obo/CHEBI_474180	http://purl.obolibrary.org/obo/UPHENO_0076226
http://purl.obolibrary.org/obo/CHEBI_35014	http://purl.obolibrary.org/obo/UPHENO_0076227
http://purl.obolibrary.org/obo/CHEBI_29013	http://purl.obolibrary.org/obo/UPHENO_0076228
http://purl.obolibrary.org/obo/CHEBI_34608	http://purl.obolibrary.org/obo/UPHENO_0076229
http://purl.obolibrary.org/obo/CHEBI_42355	http://purl.obolibrary.org/obo/UPHENO_0076230
http://purl.obolibrary.org/obo/CHEBI_28600	http://purl.obolibrary.org/obo/UPHENO_0076231
http://purl.obolibrary.org/obo/CHEBI_8984	http://purl.obolibrary.org/obo/UPHENO_0076232
http://purl.obolibrary.org/obo/CHEBI_18320	http://purl.obolibrary.org/obo/UPHENO_0076233
http://purl.obolibrary.org/obo/CHEBI_40909	http://purl.obolibrary.org/obo/UPHENO_0076234
http://purl.obolibrary.org/obo/CHEBI_18208	http://purl.obolibrary.org/obo/UPHENO_0076235
http://purl.obolibrary.org/obo/CHEBI_3732	http://purl.obolibrary.org/obo/UPHENO_0076236
http://purl.obolibrary.org/obo/CHEBI_2762	http://purl.obolibrary.org/obo/UPHENO_0081422
http://purl.obolibrary.org/obo/CHEBI_81781	http://purl.obolibrary.org/obo/UPHENO_0076237
http://purl.obolibrary.org/obo/CHEBI_81783	http://purl.obolibrary.org/obo/UPHENO_0076238
http://purl.obolibrary.org/obo/CHEBI_29688	http://purl.obolibrary.org/obo/UPHENO_0076239
http://purl.obolibrary.org/obo/CHEBI_71629	http://purl.obolibrary.org/obo/UPHENO_0076240
http://purl.obolibrary.org/obo/CHEBI_102484	http://purl.obolibrary.org/obo/UPHENO_0076241
http://purl.obolibrary.org/obo/CHEBI_29687	http://purl.obolibrary.org/obo/UPHENO_0076242
http://purl.obolibrary.org/obo/CHEBI_27701	http://purl.obolibrary.org/obo/UPHENO_0076243
http://purl.obolibrary.org/obo/CHEBI_28915	http://purl.obolibrary.org/obo/UPHENO_0076244
http://purl.obolibrary.org/obo/CHEBI_53661	http://purl.obolibrary.org/obo/UPHENO_0076245
http://purl.obolibrary.org/obo/CHEBI_5100	http://purl.obolibrary.org/obo/UPHENO_0076246
http://purl.obolibrary.org/obo/CHEBI_8733	http://purl.obolibrary.org/obo/UPHENO_0076247
http://purl.obolibrary.org/obo/CHEBI_32161	http://purl.obolibrary.org/obo/UPHENO_0076248
http://purl.obolibrary.org/obo/CHEBI_39230	http://purl.obolibrary.org/obo/UPHENO_0076249
http://purl.obolibrary.org/obo/CHEBI_9700	http://purl.obolibrary.org/obo/UPHENO_0076250
http://purl.obolibrary.org/obo/CHEBI_28909	http://purl.obolibrary.org/obo/UPHENO_0076251
http://purl.obolibrary.org/obo/CHEBI_4811	http://purl.obolibrary.org/obo/UPHENO_0076252
http://purl.obolibrary.org/obo/CHEBI_7528	http://purl.obolibrary.org/obo/UPHENO_0076253
http://purl.obolibrary.org/obo/CHEBI_48080	http://purl.obolibrary.org/obo/UPHENO_0076254
http://purl.obolibrary.org/obo/CHEBI_45924	http://purl.obolibrary.org/obo/UPHENO_0076255
http://purl.obolibrary.org/obo/CHEBI_9948	http://purl.obolibrary.org/obo/UPHENO_0076256
http://purl.obolibrary.org/obo/CHEBI_45367	http://purl.obolibrary.org/obo/UPHENO_0076257
http://purl.obolibrary.org/obo/CHEBI_2637	http://purl.obolibrary.org/obo/UPHENO_0076259
http://purl.obolibrary.org/obo/CHEBI_17334	http://purl.obolibrary.org/obo/UPHENO_0076261
http://purl.obolibrary.org/obo/CHEBI_17698	http://purl.obolibrary.org/obo/UPHENO_0076262
http://purl.obolibrary.org/obo/CHEBI_3515	http://purl.obolibrary.org/obo/UPHENO_0076263
http://purl.obolibrary.org/obo/CHEBI_40009	http://purl.obolibrary.org/obo/UPHENO_0076264
http://purl.obolibrary.org/obo/CHEBI_10023	http://purl.obolibrary.org/obo/UPHENO_0076265
http://purl.obolibrary.org/obo/CHEBI_81760	http://purl.obolibrary.org/obo/UPHENO_0076266
http://purl.obolibrary.org/obo/CHEBI_81763	http://purl.obolibrary.org/obo/UPHENO_0076267
http://purl.obolibrary.org/obo/CHEBI_3639	http://purl.obolibrary.org/obo/UPHENO_0076268
http://purl.obolibrary.org/obo/CHEBI_50845	http://purl.obolibrary.org/obo/UPHENO_0076269
http://purl.obolibrary.org/obo/CHEBI_45373	http://purl.obolibrary.org/obo/UPHENO_0076270
http://purl.obolibrary.org/obo/CHEBI_9168	http://purl.obolibrary.org/obo/UPHENO_0076271
http://purl.obolibrary.org/obo/CHEBI_7660	http://purl.obolibrary.org/obo/UPHENO_0076272
http://purl.obolibrary.org/obo/CHEBI_4031	http://purl.obolibrary.org/obo/UPHENO_0076273
http://purl.obolibrary.org/obo/CHEBI_3505	http://purl.obolibrary.org/obo/UPHENO_0076274
http://purl.obolibrary.org/obo/CHEBI_3745	http://purl.obolibrary.org/obo/UPHENO_0076275
http://purl.obolibrary.org/obo/CHEBI_600520	http://purl.obolibrary.org/obo/UPHENO_0076276
http://purl.obolibrary.org/obo/CHEBI_32066	http://purl.obolibrary.org/obo/UPHENO_0076277
http://purl.obolibrary.org/obo/CHEBI_28001	http://purl.obolibrary.org/obo/UPHENO_0076278
http://purl.obolibrary.org/obo/CHEBI_164200	http://purl.obolibrary.org/obo/UPHENO_0076279
http://purl.obolibrary.org/obo/CHEBI_28368	http://purl.obolibrary.org/obo/UPHENO_0076280
http://purl.obolibrary.org/obo/CHEBI_3508	http://purl.obolibrary.org/obo/UPHENO_0076281
http://purl.obolibrary.org/obo/CHEBI_3749	http://purl.obolibrary.org/obo/UPHENO_0076282
http://purl.obolibrary.org/obo/CHEBI_87185	http://purl.obolibrary.org/obo/UPHENO_0076283
http://purl.obolibrary.org/obo/CHEBI_81758	http://purl.obolibrary.org/obo/UPHENO_0076284
http://purl.obolibrary.org/obo/CHEBI_138264	http://purl.obolibrary.org/obo/UPHENO_0076189
http://purl.obolibrary.org/obo/CHEBI_1086440	http://purl.obolibrary.org/obo/UPHENO_0076258
