defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/XPO_0103150	abnormal morphology of B cell 	http://purl.obolibrary.org/obo/XAO_0003158	B cell
http://purl.obolibrary.org/obo/XPO_0102705	abnormal morphology of Bowman's gland 	http://purl.obolibrary.org/obo/XAO_0005075	Bowman's gland
http://purl.obolibrary.org/obo/XPO_0102545	abnormal morphology of Brachet's cleft 	http://purl.obolibrary.org/obo/XAO_0004456	Brachet's cleft
http://purl.obolibrary.org/obo/XPO_0102945	abnormal morphology of Eberth-Kastschenko layer 	http://purl.obolibrary.org/obo/XAO_0005036	Eberth-Kastschenko layer
http://purl.obolibrary.org/obo/XPO_0102226	abnormal morphology of Jacobson's organ 	http://purl.obolibrary.org/obo/XAO_0000272	Jacobson's organ
http://purl.obolibrary.org/obo/XPO_0103189	abnormal morphology of Jacobson's vein 	http://purl.obolibrary.org/obo/XAO_0004257	Jacobson's vein
http://purl.obolibrary.org/obo/XPO_0102773	abnormal morphology of Keller explant 	http://purl.obolibrary.org/obo/XAO_0003053	Keller explant
http://purl.obolibrary.org/obo/XPO_0101989	abnormal morphology of Leydig cell 	http://purl.obolibrary.org/obo/XAO_0004405	Leydig cell
http://purl.obolibrary.org/obo/XPO_0102855	abnormal morphology of Mauthner cell 	http://purl.obolibrary.org/obo/XAO_0005035	Mauthner cell
http://purl.obolibrary.org/obo/XPO_0102398	abnormal morphology of Meckel's cartilage 	http://purl.obolibrary.org/obo/XAO_0003085	Meckel's cartilage
http://purl.obolibrary.org/obo/XPO_0102336	abnormal morphology of Merkel cell 	http://purl.obolibrary.org/obo/XAO_0003254	Merkel cell
http://purl.obolibrary.org/obo/XPO_0102756	abnormal morphology of Muller cell 	http://purl.obolibrary.org/obo/XAO_0005007	Muller cell
http://purl.obolibrary.org/obo/XPO_0102114	abnormal morphology of Mullerian duct 	http://purl.obolibrary.org/obo/XAO_0000330	Mullerian duct
http://purl.obolibrary.org/obo/XPO_0102753	abnormal morphology of Rathke's pouch 	http://purl.obolibrary.org/obo/XAO_0000430	Rathke's pouch
http://purl.obolibrary.org/obo/XPO_0102878	abnormal morphology of Rohon-Beard neuron 	http://purl.obolibrary.org/obo/XAO_0003022	Rohon-Beard neuron
http://purl.obolibrary.org/obo/XPO_0103232	abnormal morphology of Schwann cell 	http://purl.obolibrary.org/obo/XAO_0005044	Schwann cell
http://purl.obolibrary.org/obo/XPO_0102392	abnormal morphology of Stirnorgan 	http://purl.obolibrary.org/obo/XAO_0001012	Stirnorgan
http://purl.obolibrary.org/obo/XPO_0102715	abnormal morphology of T cell 	http://purl.obolibrary.org/obo/XAO_0003157	T cell
http://purl.obolibrary.org/obo/XPO_0103190	abnormal morphology of abdominal myoblast 	http://purl.obolibrary.org/obo/XAO_0001016	abdominal myoblast
http://purl.obolibrary.org/obo/XPO_0102481	abnormal morphology of abducens nerve 	http://purl.obolibrary.org/obo/XAO_0003093	abducens nerve
http://purl.obolibrary.org/obo/XPO_0103167	abnormal morphology of absorptive cell 	http://purl.obolibrary.org/obo/XAO_0003231	absorptive cell
http://purl.obolibrary.org/obo/XPO_0103228	abnormal morphology of accessory nerve 	http://purl.obolibrary.org/obo/XAO_0004214	accessory nerve
http://purl.obolibrary.org/obo/XPO_0102696	abnormal morphology of accessory olfactory bulb 	http://purl.obolibrary.org/obo/XAO_0004530	accessory olfactory bulb
http://purl.obolibrary.org/obo/XPO_0101871	abnormal morphology of acellular anatomical structure 	http://purl.obolibrary.org/obo/XAO_0003162	acellular anatomical structure
http://purl.obolibrary.org/obo/XPO_0102515	abnormal morphology of acellular bone tissue 	http://purl.obolibrary.org/obo/XAO_0005001	acellular bone tissue
http://purl.obolibrary.org/obo/XPO_0102636	abnormal morphology of acid secreting cell 	http://purl.obolibrary.org/obo/XAO_0003232	acid secreting cell
http://purl.obolibrary.org/obo/XPO_0101994	abnormal morphology of acinar cell 	http://purl.obolibrary.org/obo/XAO_0003233	acinar cell
http://purl.obolibrary.org/obo/XPO_0103201	abnormal morphology of activin-induced ectoderm 	http://purl.obolibrary.org/obo/XAO_0003008	activin-induced ectoderm
http://purl.obolibrary.org/obo/XPO_0102020	abnormal morphology of adenohypophyseal placode 	http://purl.obolibrary.org/obo/XAO_0004208	adenohypophyseal placode
http://purl.obolibrary.org/obo/XPO_0102583	abnormal morphology of adenohypophysis 	http://purl.obolibrary.org/obo/XAO_0005186	adenohypophysis
http://purl.obolibrary.org/obo/XPO_0102320	abnormal morphology of adipose tissue 	http://purl.obolibrary.org/obo/XAO_0003049	adipose tissue
http://purl.obolibrary.org/obo/XPO_0103193	abnormal morphology of adrenal cortex 	http://purl.obolibrary.org/obo/XAO_0000165	adrenal cortex
http://purl.obolibrary.org/obo/XPO_0102722	abnormal morphology of adrenal gland 	http://purl.obolibrary.org/obo/XAO_0000164	adrenal gland
http://purl.obolibrary.org/obo/XPO_0102388	abnormal morphology of adrenal medulla 	http://purl.obolibrary.org/obo/XAO_0000166	adrenal medulla
http://purl.obolibrary.org/obo/XPO_0102231	abnormal morphology of adult immune system 	http://purl.obolibrary.org/obo/XAO_0003154	adult immune system
http://purl.obolibrary.org/obo/XPO_0102616	abnormal morphology of adult intestinal epithelium 	http://purl.obolibrary.org/obo/XAO_0005004	adult intestinal epithelium
http://purl.obolibrary.org/obo/XPO_0107388	abnormal morphology of adult kidney 	http://purl.obolibrary.org/obo/XAO_0005244	adult kidney
http://purl.obolibrary.org/obo/XPO_0107412	abnormal morphology of adult thrombocyte 	http://purl.obolibrary.org/obo/XAO_0005268	adult thrombocyte
http://purl.obolibrary.org/obo/XPO_0107374	abnormal morphology of afferent neuron 	http://purl.obolibrary.org/obo/XAO_0005229	afferent neuron
http://purl.obolibrary.org/obo/XPO_0101784	abnormal morphology of alimentary system 	http://purl.obolibrary.org/obo/XAO_0000125	alimentary system
http://purl.obolibrary.org/obo/XPO_0103099	abnormal morphology of alkali secreting cell 	http://purl.obolibrary.org/obo/XAO_0003234	alkali secreting cell
http://purl.obolibrary.org/obo/XPO_0102230	abnormal morphology of alpha cell 	http://purl.obolibrary.org/obo/XAO_0005164	alpha cell
http://purl.obolibrary.org/obo/XPO_0103086	abnormal morphology of amacrine cell 	http://purl.obolibrary.org/obo/XAO_0004099	amacrine cell
http://purl.obolibrary.org/obo/XPO_0102949	abnormal morphology of amphibian papilla 	http://purl.obolibrary.org/obo/XAO_0003144	amphibian papilla
http://purl.obolibrary.org/obo/XPO_0103059	abnormal morphology of ampullary nerve 	http://purl.obolibrary.org/obo/XAO_0004058	ampullary nerve
http://purl.obolibrary.org/obo/XPO_0102015	abnormal morphology of amputated fin 	http://purl.obolibrary.org/obo/XAO_0004318	amputated fin
http://purl.obolibrary.org/obo/XPO_0102781	abnormal morphology of amputated limb 	http://purl.obolibrary.org/obo/XAO_0004319	amputated limb
http://purl.obolibrary.org/obo/XPO_0102016	abnormal morphology of amputated tissue 	http://purl.obolibrary.org/obo/XAO_0004317	amputated tissue
http://purl.obolibrary.org/obo/XPO_0101986	abnormal morphology of amygdala 	http://purl.obolibrary.org/obo/XAO_0004531	amygdala
http://purl.obolibrary.org/obo/XPO_0107345	abnormal morphology of anatomical axis 	http://purl.obolibrary.org/obo/XAO_0005200	anatomical axis
http://purl.obolibrary.org/obo/XPO_0101660	abnormal morphology of anatomical cluster 	http://purl.obolibrary.org/obo/XAO_0003160	anatomical cluster
http://purl.obolibrary.org/obo/XPO_0101713	abnormal morphology of anatomical entity in vitro 	http://purl.obolibrary.org/obo/XAO_0003007	anatomical entity in vitro
http://purl.obolibrary.org/obo/XPO_0101716	abnormal morphology of anatomical group 	http://purl.obolibrary.org/obo/XAO_0003001	anatomical group
http://purl.obolibrary.org/obo/XPO_0102113	abnormal morphology of anatomical line 	http://purl.obolibrary.org/obo/XAO_0004003	anatomical line
http://purl.obolibrary.org/obo/XPO_0101700	abnormal morphology of anatomical region 	http://purl.obolibrary.org/obo/XAO_0003186	anatomical region
http://purl.obolibrary.org/obo/XPO_0107350	abnormal morphology of anatomical side 	http://purl.obolibrary.org/obo/XAO_0005205	anatomical side
http://purl.obolibrary.org/obo/XPO_0101694	abnormal morphology of anatomical space 	http://purl.obolibrary.org/obo/XAO_0003190	anatomical space
http://purl.obolibrary.org/obo/XPO_0101638	abnormal morphology of anatomical structure 	http://purl.obolibrary.org/obo/XAO_0003000	anatomical structure
http://purl.obolibrary.org/obo/XPO_0101702	abnormal morphology of anatomical system 	http://purl.obolibrary.org/obo/XAO_0003002	anatomical system
http://purl.obolibrary.org/obo/XPO_0102532	abnormal morphology of angioblast 	http://purl.obolibrary.org/obo/XAO_0004163	angioblast
http://purl.obolibrary.org/obo/XPO_0102153	abnormal morphology of animal blastomere 	http://purl.obolibrary.org/obo/XAO_0000200	animal blastomere
http://purl.obolibrary.org/obo/XPO_0102195	abnormal morphology of animal cap 	http://purl.obolibrary.org/obo/XAO_0000036	animal cap
http://purl.obolibrary.org/obo/XPO_0102404	abnormal morphology of animal cap inner layer 	http://purl.obolibrary.org/obo/XAO_0000037	animal cap inner layer
http://purl.obolibrary.org/obo/XPO_0103045	abnormal morphology of animal cap outer layer 	http://purl.obolibrary.org/obo/XAO_0000038	animal cap outer layer
http://purl.obolibrary.org/obo/XPO_0101699	abnormal morphology of animal hemisphere 	http://purl.obolibrary.org/obo/XAO_0000202	animal hemisphere
http://purl.obolibrary.org/obo/XPO_0102694	abnormal morphology of animal part, late involuting 	http://purl.obolibrary.org/obo/XAO_0000278	animal part, late involuting
http://purl.obolibrary.org/obo/XPO_0102008	abnormal morphology of animal pole 	http://purl.obolibrary.org/obo/XAO_0004088	animal pole
http://purl.obolibrary.org/obo/XPO_0107346	abnormal morphology of animal-vegetal axis 	http://purl.obolibrary.org/obo/XAO_0005201	animal-vegetal axis
http://purl.obolibrary.org/obo/XPO_0103102	abnormal morphology of anterior amygdala 	http://purl.obolibrary.org/obo/XAO_0004532	anterior amygdala
http://purl.obolibrary.org/obo/XPO_0102659	abnormal morphology of anterior branchial crest 	http://purl.obolibrary.org/obo/XAO_0004187	anterior branchial crest
http://purl.obolibrary.org/obo/XPO_0102291	abnormal morphology of anterior cardinal vein 	http://purl.obolibrary.org/obo/XAO_0000383	anterior cardinal vein
http://purl.obolibrary.org/obo/XPO_0102673	abnormal morphology of anterior cerebral vein 	http://purl.obolibrary.org/obo/XAO_0004158	anterior cerebral vein
http://purl.obolibrary.org/obo/XPO_0102826	abnormal morphology of anterior commissure 	http://purl.obolibrary.org/obo/XAO_0004533	anterior commissure
http://purl.obolibrary.org/obo/XPO_0102060	abnormal morphology of anterior crista 	http://purl.obolibrary.org/obo/XAO_0004137	anterior crista
http://purl.obolibrary.org/obo/XPO_0107406	abnormal morphology of anterior dorsal fin 	http://purl.obolibrary.org/obo/XAO_0005262	anterior dorsal fin
http://purl.obolibrary.org/obo/XPO_0102305	abnormal morphology of anterior dorsal lateral plate region 	http://purl.obolibrary.org/obo/XAO_0003051	anterior dorsal lateral plate region
http://purl.obolibrary.org/obo/XPO_0101866	abnormal morphology of anterior entopeduncular nucleus 	http://purl.obolibrary.org/obo/XAO_0004534	anterior entopeduncular nucleus
http://purl.obolibrary.org/obo/XPO_0102007	abnormal morphology of anterior entopeduncular region 	http://purl.obolibrary.org/obo/XAO_0005076	anterior entopeduncular region
http://purl.obolibrary.org/obo/XPO_0102094	abnormal morphology of anterior foregut 	http://purl.obolibrary.org/obo/XAO_0005127	anterior foregut
http://purl.obolibrary.org/obo/XPO_0107395	abnormal morphology of anterior hindgut endoderm 	http://purl.obolibrary.org/obo/XAO_0005251	anterior hindgut endoderm
