defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
http://purl.obolibrary.org/obo/XPO_0103694	Absent autopod in the regenerating forelimb	http://purl.obolibrary.org/obo/XAO_0004265	autopod	http://purl.obolibrary.org/obo/XAO_0004106	regenerating forelimb
http://purl.obolibrary.org/obo/XPO_0103696	Absent autopod in the regenerating hindlimb	http://purl.obolibrary.org/obo/XAO_0004265	autopod	http://purl.obolibrary.org/obo/XAO_0004107	regenerating hindlimb
http://purl.obolibrary.org/obo/XPO_0103680	Absent blood in the heart	http://purl.obolibrary.org/obo/XAO_0000124	blood	http://purl.obolibrary.org/obo/XAO_0000064	heart
http://purl.obolibrary.org/obo/XPO_0103681	Absent cardinal vein in the tail	http://purl.obolibrary.org/obo/XAO_0000052	cardinal vein	http://purl.obolibrary.org/obo/XAO_0003026	tail
http://purl.obolibrary.org/obo/XPO_0103682	Absent cartilage element in the branchial arch	http://purl.obolibrary.org/obo/XAO_0004013	cartilage element	http://purl.obolibrary.org/obo/XAO_0000099	branchial arch
http://purl.obolibrary.org/obo/XPO_0103688	Absent digit-joint region in the forelimb digit 2	http://purl.obolibrary.org/obo/XAO_0004314	digit-joint region	http://purl.obolibrary.org/obo/XAO_0004478	forelimb digit 2
http://purl.obolibrary.org/obo/XPO_0103689	Absent digit-joint region in the forelimb digit 3	http://purl.obolibrary.org/obo/XAO_0004314	digit-joint region	http://purl.obolibrary.org/obo/XAO_0004479	forelimb digit 3
http://purl.obolibrary.org/obo/XPO_0103690	Absent digit-joint region in the forelimb digit 4	http://purl.obolibrary.org/obo/XAO_0004314	digit-joint region	http://purl.obolibrary.org/obo/XAO_0004480	forelimb digit 4
http://purl.obolibrary.org/obo/XPO_0103691	Absent digit-joint region in the forelimb digit 5	http://purl.obolibrary.org/obo/XAO_0004314	digit-joint region	http://purl.obolibrary.org/obo/XAO_0004481	forelimb digit 5
http://purl.obolibrary.org/obo/XPO_0103683	Absent digit-joint region in the hindlimb digit 1	http://purl.obolibrary.org/obo/XAO_0004314	digit-joint region	http://purl.obolibrary.org/obo/XAO_0004239	hindlimb digit 1
http://purl.obolibrary.org/obo/XPO_0103684	Absent digit-joint region in the hindlimb digit 2	http://purl.obolibrary.org/obo/XAO_0004314	digit-joint region	http://purl.obolibrary.org/obo/XAO_0004412	hindlimb digit 2
http://purl.obolibrary.org/obo/XPO_0103685	Absent digit-joint region in the hindlimb digit 3	http://purl.obolibrary.org/obo/XAO_0004314	digit-joint region	http://purl.obolibrary.org/obo/XAO_0004413	hindlimb digit 3
http://purl.obolibrary.org/obo/XPO_0103686	Absent digit-joint region in the hindlimb digit 4	http://purl.obolibrary.org/obo/XAO_0004314	digit-joint region	http://purl.obolibrary.org/obo/XAO_0004414	hindlimb digit 4
http://purl.obolibrary.org/obo/XPO_0103687	Absent digit-joint region in the hindlimb digit 5	http://purl.obolibrary.org/obo/XAO_0004314	digit-joint region	http://purl.obolibrary.org/obo/XAO_0004415	hindlimb digit 5
